Indices,A8_ECG
9751,-107993.66620451497
9752,-107731.98501423394
9753,-107311.21163234927
9754,-106804.03497180318
9755,-107229.64118999652
9756,-108619.78126483326
9757,-110532.30276534976
9758,-113229.26828702402
9759,-116014.59051611891
9760,-118843.41578150801
9761,-122283.73759829103
9762,-126185.07738100644
9763,-128879.24414434095
9764,-130266.09824878683
9765,-131025.1545164226
9766,-130694.00111738578
9767,-130373.2526335157
9768,-130098.62570408933
9769,-128905.17146667671
9770,-127001.64720924335
9771,-125384.87786056868
9772,-124007.27688141038
9773,-122512.13188399792
9774,-121125.03270122613
9775,-118978.21525494772
9776,-116008.68982507868
9777,-112820.27878896397
9778,-109205.97438960166
9779,-106483.6411996549
9780,-104837.48243576377
9781,-103488.51658681479
9782,-102822.0680122701
9783,-102206.7265636197
9784,-101587.04909255744
9785,-101622.53015732855
9786,-102189.89720838114
9787,-102109.21300120838
9788,-101371.31154745552
9789,-100469.38396657172
9790,-99112.04673589203
9791,-98167.18287707971
9792,-97695.97383750883
9793,-97028.08484879423
9794,-96359.65300668743
9795,-95624.18191408459
9796,-94741.31807724158
9797,-93883.0812152897
9798,-93011.70375637437
9799,-92007.04732833637
9800,-90879.80158157097
9801,-89652.19613670897
9802,-88297.15137088855
9803,-87111.18224770423
9804,-86116.09745834109
9805,-85147.54953953801
9806,-84283.05677225032
9807,-83356.33416538195
9808,-82349.34203393423
9809,-81409.184187639
9810,-80497.59737111181
9811,-79419.00457299208
9812,-78171.91939023028
9813,-76821.41222234508
9814,-75316.66760556509
9815,-73803.65992939264
9816,-72286.63201257343
9817,-70648.27686223114
9818,-68917.58238307992
9819,-67169.39368485223
9820,-65395.21038355811
9821,-63577.42261331015
9822,-61731.71483647037
9823,-59780.80931429893
9824,-57720.36236846673
9825,-55600.31531743909
9826,-53402.35823906675
9827,-51525.86410856359
9828,-50015.31871571849
9829,-48669.378914218585
9830,-47603.967757867336
9831,-46600.71241036835
9832,-45648.77236515533
9833,-44962.42729506426
9834,-44501.57810405849
9835,-43962.57252447345
9836,-43350.94257454593
9837,-42790.95697406309
9838,-42211.47146382581
9839,-41853.45891219255
9840,-41736.28820470329
9841,-41684.69534405312
9842,-41756.063842361145
9843,-41714.77078209592
9844,-41520.9790105384
9845,-41329.25596492726
9846,-41069.283002832664
9847,-40839.66580732105
9848,-40652.009012022245
9849,-40394.30883451893
9850,-40086.10250984481
9851,-39967.402113234064
9852,-40043.14555662825
9853,-40209.868844984834
9854,-40528.01714007865
9855,-40828.25259391763
9856,-41098.80001335238
9857,-41474.120092813995
9858,-41916.57863828692
9859,-41856.89483511022
9860,-41252.213963626346
9861,-40342.388823514
9862,-38966.11788287397
9863,-37481.97701158301
9864,-35900.243234217676
9865,-33895.07968312593
9866,-31532.053880232997
9867,-29170.031090388107
9868,-26792.34395581099
9869,-24262.186451663343
9870,-21659.73329754544
9871,-18675.66502818375
9872,-15284.696218058689
9873,-11700.491102826423
9874,-7847.472456131003
9875,-4158.731125545043
9876,-694.5616024802569
9877,2808.357786162147
9878,6224.635804374498
9879,9761.752084497843
9880,13440.698230137345
9881,17047.238929007395
9882,20623.773702908657
9883,24569.961749663948
9884,28891.944600708077
9885,33425.10563285465
9886,38270.15221366896
9887,43138.868776873715
9888,48013.09438937594
9889,53120.396768833154
9890,58397.562244110886
9891,63509.07738780982
9892,68447.40538204201
9893,73325.85086724599
9894,78054.67961761524
9895,82882.87355166466
9896,87816.34429400509
9897,92650.90783909653
9898,97434.6890839239
9899,102328.62983364466
9900,107319.6935315746
9901,112359.96149689745
9902,117484.46202901244
9903,122539.04998429943
9904,127513.78461346774
9905,132511.48675021558
9906,137495.40765890066
9907,142778.82312663787
9908,148401.4282565677
9909,154187.4775988997
9910,160227.77801051733
9911,166363.74162457918
9912,172583.32290349092
9913,179046.92079315707
9914,185723.83131759724
9915,192351.3885651516
9916,198929.52002617886
9917,205566.2589148846
9918,212197.53187945692
9919,219021.0844876956
9920,226051.0532558727
9921,233137.11372735532
9922,240324.4221126433
9923,246821.5728425833
9924,252531.30832045965
9925,257856.55265627807
9926,262563.21181136294
9927,267069.4240887799
9928,271393.35875442624
9929,275111.07567711244
9930,278295.91849313193
9931,281571.61317269044
9932,284926.0118193095
9933,288095.0787907812
9934,291223.1839599077
9935,293815.3902596826
9936,295828.40901473095
9937,297618.83490234
9938,299066.37843581
9939,300655.82352455775
9940,302466.5821164767
9941,304176.8966409157
9942,305929.502062168
9943,307516.46304629644
9944,308911.10716120567
9945,310343.0247334679
9946,311768.8266734959
9947,312688.7019291449
9948,313089.6851847111
9949,313183.17029781494
9950,312841.2112267374
9951,312411.9054546192
9952,311916.86066793685
9953,311074.7569411027
9954,309960.79894242075
9955,309233.3620971804
9956,308925.1231507226
9957,308778.6398028138
9958,308974.3384978181
9959,309063.0709259532
9960,309030.7386910676
9961,309262.94591198204
9962,309673.55039848393
9963,309887.73042276734
9964,309925.37951052876
9965,309914.98119874235
9966,309771.91813031066
9967,309828.2812937108
9968,310106.9782252516
9969,310378.0703762307
9970,310720.2920570043
9971,310588.1915464851
9972,309907.03131112986
9973,308993.5208874277
9974,307688.12853506353
9975,306255.50190105493
9976,304717.3690063084
9977,302798.6461777628
9978,300550.36834940425
9979,298450.82957979967
9980,296502.1420476386
9981,294504.37499508366
9982,292574.7756027174
9983,290358.18724656716
9984,287828.89257200615
9985,285258.89419534506
9986,282567.21062485926
9987,279713.7335336004
9988,276723.32587034313
9989,273555.78848745464
9990,270206.17880116886
9991,266760.37090471544
9992,263214.24340021505
9993,259521.02525386444
9994,255697.43222664495
9995,251669.59171659852
9996,247426.11358524574
9997,243013.24737535717
9998,238409.28771865068
9999,233641.543180211
10000,228712.90532224093
10001,223590.2281365076
10002,218278.4170414248
10003,212903.3426319316
10004,207471.58643017267
10005,201925.79573016625
10006,196299.38277848676
10007,190510.07979658316
10008,184552.6767592477
10009,178496.89769241336
10010,172325.38942997894
10011,165960.8413504656
10012,159404.7330173731
10013,152682.23039280358
10014,145774.26561173986
10015,138743.75806638796
10016,131593.44214860775
10017,124275.97908044975
10018,116804.84230468684
10019,109072.71232642094
10020,101063.06304888347
10021,92835.28182287223
10022,84356.54749263724
10023,75675.8810408267
10024,66795.52121464728
10025,57660.384926808096
10026,48278.33137547855
10027,38740.54358947809
10028,29045.528741112004
10029,19152.31285760552
10030,9081.786849887561
10031,-1237.056247735305
10032,-11811.182028880641
10033,-22589.61500816222
10034,-33590.05409876445
10035,-44765.40752646542
10036,-56106.932131414425
10037,-67650.96240253873
10038,-79383.84561211336
10039,-91323.34800010704
10040,-103473.30986373435
10041,-115813.32893293505
10042,-128347.85500628856
10043,-141133.98322266183
10044,-154174.57735016017
10045,-167445.87749645326
10046,-180963.30464206362
10047,-194689.90896781668
10048,-208624.1437573971
10049,-222798.0606373531
10050,-237204.41282872914
10051,-250002.567224367
10052,-261007.85852508395
10053,-271076.5501628819
10054,-279674.39359578426
10055,-287863.92311341263
10056,-295681.6962585811
10057,-302107.6805375607
10058,-307331.44800995546
10059,-312662.9404641182
10060,-318060.433730132
10061,-322991.41359270335
10062,-327753.7383212499
10063,-331267.51410221396
10064,-333440.04932510725
10065,-335033.1245615393
10066,-335782.8229788676
10067,-336959.7483097003
10068,-338753.7601932038
10069,-340359.7102791474
10070,-342147.569963874
10071,-343535.1595299551
10072,-344456.26112622285
10073,-345527.2375230329
10074,-346627.34587245743
10075,-346521.2632808718
10076,-345182.961346146
10077,-343126.3335518206
10078,-340037.0777615842
10079,-336790.16753024363
10080,-333439.47911779955
10081,-329284.9889788143
10082,-324516.5482153453
10083,-320487.6136098154
10084,-317251.7337183197
10085,-314304.5396982839
10086,-312013.3530785512
10087,-309424.8786419897
10088,-306511.3569054902
10089,-304076.3482242802
10090,-301936.0051838513
10091,-299361.51098722196
10092,-296397.30412732664
10093,-293282.0578435732
10094,-289852.6221611973
10095,-286770.0537241106
10096,-284078.3944763596
10097,-281324.4662251414
10098,-278664.8183525321
10099,-274924.47920250305
10100,-269946.59522554843
10101,-264403.44025686313
10102,-257952.09879022764
10103,-251171.3048292997
10104,-244106.5681168922
10105,-236161.49553035307
10106,-227447.3521456516
10107,-218975.8251442797
10108,-210749.17189920542
10109,-202346.15486500424
10110,-194013.8375408585
10111,-184995.9597467812
10112,-175237.43449081262
10113,-165314.70442139526
10114,-155054.7416185604
10115,-146173.09458516157
10116,-138906.95762323705
10117,-132327.84539299688
10118,-126949.1232154531
10119,-121921.60750123842
10120,-117200.93191265497
10121,-113683.27427874468
10122,-111220.79485475182
10123,-108365.38738165777
10124,-105133.22627121156
10125,-102150.13596174265
10126,-99076.42290105004
10127,-97032.18315057803
10128,-96115.40655185016
10129,-95506.15066506133
10130,-95474.72915993573
10131,-95058.2834224788
10132,-94086.19442439353
10133,-93219.8872379833
10134,-92172.25958794214
10135,-91330.49224206325
10136,-90748.53136446883
10137,-89979.05544483311
10138,-89102.2769228415
10139,-89156.4781966556
10140,-90171.1815429764
10141,-91699.82093095183
10142,-94008.44063040866
10143,-96381.09348263401
10144,-98771.81091894761
10145,-101761.37249499685
10146,-105194.58764370052
10147,-107509.56089784054
10148,-108617.94458436003
10149,-109145.7853920248
10150,-108661.51745142466
10151,-108207.51792523098
10152,-107816.63348867359
10153,-106581.0005936742
10154,-104698.68517890945
10155,-103085.86808551868
10156,-101696.45818171346
10157,-100206.72526049221
10158,-98823.37548319036
10159,-96742.70526091509
10160,-93906.8767902778
10161,-90873.15070200023
10162,-87449.78027627642
10163,-84891.6350046814
10164,-83372.30325551533
10165,-82154.07251438993
10166,-81603.47807919646
10167,-81115.54566365753
10168,-80637.93456658516
10169,-80800.17182360636
10170,-81484.22689622315
10171,-81574.22128857016
10172,-81062.30213342546
10173,-80414.06822831936
10174,-79354.2695422469
10175,-78705.57761738168
10176,-78526.03593968638
10177,-78181.20740245012
10178,-77857.18409575707
10179,-77415.65954314348
10180,-76773.09313407492
10181,-76128.0697866076
10182,-75423.11690094425
10183,-74587.9638571389
10184,-73634.5060253421
10185,-72542.3325843871
10186,-71293.75574132925
10187,-70223.64486585639
10188,-69351.19777546021
10189,-68499.0865657896
10190,-67753.20382054636
10191,-66912.01847453503
10192,-65954.87488269017
10193,-65052.58842557446
10194,-64158.33494331328
10195,-63137.313763461396
10196,-61995.94805957923
10197,-60763.981006891925
10198,-59408.14022017988
10199,-58044.13858379825
10200,-56673.5556884035
10201,-55209.7483104174
10202,-53675.65320141051
10203,-52093.08795469893
10204,-50453.128711104
10205,-48759.85920655268
10206,-47015.790279370114
10207,-45182.73600511711
10208,-43258.93381476532
10209,-41264.00040909291
10210,-39188.345069486975
10211,-37461.04182921451
10212,-36126.21203776015
10213,-34974.79598626038
10214,-34130.45382278746
10215,-33350.46925352299
10216,-32623.725706767586
10217,-32183.550853955294
10218,-31985.170624602528
10219,-31714.53222061351
10220,-31378.765575349295
10221,-31104.293314388517
10222,-30817.96938016767
10223,-30772.59366251581
10224,-30988.288910190426
10225,-31282.581834536348
10226,-31715.772018824016
10227,-32020.441026205986
10228,-32153.15284964986
10229,-32285.78958905525
10230,-32338.970291074125
10231,-32428.246892458264
10232,-32566.495086963325
10233,-32625.216636872512
10234,-32627.316452751664
10235,-32838.32769438129
10236,-33263.16378397005
10237,-33788.19339985429
10238,-34480.12078479771
10239,-35150.249389399505
10240,-35785.52570544501
10241,-36535.16283543945
10242,-37357.16925217009
10243,-37581.49288504772
10244,-37156.50406967292
10245,-36366.02068536246
10246,-35019.77145011373
10247,-33537.48919999014
10248,-31931.16244088705
10249,-29817.873042558287
10250,-27274.125498547346
10251,-24725.69031152519
10252,-22153.078489700285
10253,-19392.98752281042
10254,-16540.541310122462
10255,-13229.596117326026
10256,-9429.975224627115
10257,-5394.6993175152475
10258,-1034.1875985600154
10259,3143.504997741028
10260,7067.530763201417
10261,11047.603954316735
10262,14936.688834715342
10263,18977.921264261215
10264,23196.1570160941
10265,27340.358929241986
10266,31460.356637489756
10267,36026.461199829166
10268,41046.17025557427
10269,46325.870746783694
10270,51984.23509522973
10271,57682.632728725126
10272,63399.881539735856
10273,69403.77816909457
10274,75620.19980841213
10275,81643.51124129674
10276,87463.89077938588
10277,93220.06386569579
10278,98803.4222456911
10279,104513.39910804892
10280,110357.36603656459
10281,116089.18121943706
10282,121766.77868960216
10283,127587.65418366213
10284,133536.41628412763
10285,139553.62655114578
10286,145682.4976887024
10287,151735.33583371268
10288,157700.07252470937
10289,163702.4832321492
10290,169697.92663969143
10291,176062.48331679546
10292,182844.1578622348
10293,189831.67644502374
10294,197134.19658114534
10295,204562.01868414885
10296,212100.76898877238
10297,219942.87484134163
10298,228051.71110148076
10299,236111.22264857643
10300,244121.34891549015
10301,252212.38817497922
10302,260307.30504473503
10303,268644.0211379276
10304,277239.6668178333
10305,285913.48908131296
10306,294719.90215818875
10307,302429.79537043604
10308,308897.7329836697
10309,314738.0657414186
10310,319588.5310149126
10311,324110.81418371096
10312,328332.1931529377
10313,331589.44583047705
10314,333998.957690509
10315,336509.87740735983
10316,339101.34557796345
10317,341374.40343856486
10318,343547.90218019905
10319,344862.8494548513
10320,345252.977704436
10321,345262.64903827116
10322,344707.09200796665
10323,344359.5222408676
10324,344343.9201430486
10325,344152.2655262992
10326,344011.5467573626
10327,343584.6855389355
10328,342829.52869089576
10329,342114.2650602184
10330,341368.5631857802
10331,339805.47877628927
10332,337405.3227430036
